Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
1981-01-28,0.106452576816082,0.10688179607353722,0.106452576816082,0.10688179607353722,28156800
1981-01-29,0.10258965194225311,0.10301887130647663,0.10258965194225311,0.10301887130647663,43904000
1981-01-30,0.09700903296470642,0.09786747139519267,0.09700903296470642,0.09786747139519267,46188800
1981-02-02,0.09142925590276718,0.09185846951321318,0.09142925590276718,0.09185846951321318,23766400
1981-02-03,0.09486299753189087,0.09529221118677468,0.09486299753189087,0.09486299753189087,19152000
1981-02-04,0.09829670190811157,0.09872590971064002,0.09829670190811157,0.09829670190811157,27865600
1981-02-05,0.09829670190811157,0.09915512897521521,0.09829670190811157,0.09829670190811157,7929600
1981-02-06,0.09872592985630035,0.09915514920846052,0.09872592985630035,0.09872592985630035,13865600
1981-02-09,0.09357534348964691,0.09443377651561902,0.09357534348964691,0.09443377651561902,16755200
1981-02-10,0.09357534348964691,0.09400456286814542,0.09357534348964691,0.09357534348964691,18345600
1981-02-11,0.09057081490755081,0.09100002847987974,0.09057081490755081,0.09100002847987974,13843200
1981-02-12,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.09014161621313643,14560000
1981-02-13,0.08756554871797562,0.08842398178676342,0.08756554871797562,0.08842398178676342,11155200
1981-02-17,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.08971162885427475,12275200
1981-02-18,0.09357534348964691,0.09443377651561902,0.09357534348964691,0.09357534348964691,19241600
1981-02-19,0.08799475431442261,0.08842397367495351,0.08799475431442261,0.08842397367495351,22310400
1981-02-20,0.08327339589595795,0.08370261536040668,0.08327339589595795,0.08370261536040668,24371200
1981-02-23,0.08456102013587952,0.08499023948515018,0.08456102013587952,0.08456102013587952,14112000
1981-02-24,0.0815565213561058,0.08241495446825543,0.0815565213561058,0.08241495446825543,16979200
1981-02-25,0.08670706301927567,0.08713627642763075,0.08670706301927567,0.08670706301927567,19488000
1981-02-26,0.08799475431442261,0.08842397367495351,0.08799475431442261,0.08799475431442261,10841600
1981-02-27,0.0910000279545784,0.09185846082530483,0.0910000279545784,0.0910000279545784,14761600
1981-03-02,0.09142925590276718,0.09185846951321318,0.09142925590276718,0.09142925590276718,11760000
1981-03-03,0.09014159440994263,0.09057081370760889,0.09014159440994263,0.09057081370760889,16172800
1981-03-04,0.08928240090608597,0.08971161450790703,0.08928240090608597,0.08971161450790703,13708800
1981-03-05,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08928240722226835,5376000
1981-03-06,0.08799475431442261,0.08885318730445976,0.08799475431442261,0.08885318730445976,11603200
1981-03-09,0.08112729340791702,0.08155650702304743,0.08112729340791702,0.08155650702304743,15321600
1981-03-10,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07769277742880702,28380800
1981-03-11,0.07425903528928757,0.07511746801081841,0.07425903528928757,0.07511746801081841,29859200
1981-03-12,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07726356387138367,59248000
1981-03-13,0.07640516012907028,0.0768343738499858,0.07640516012907028,0.0768343738499858,231302400
1981-03-16,0.07941049337387085,0.08026892704741624,0.07941049337387085,0.07941049337387085,37228800
1981-03-17,0.08327339589595795,0.08413182909382938,0.08327339589595795,0.08327339589595795,43747200
1981-03-18,0.0884239599108696,0.08928239276728299,0.0884239599108696,0.0884239599108696,36937600
1981-03-19,0.08756554871797562,0.08799476238685693,0.08756554871797562,0.08799476238685693,37811200
1981-03-20,0.0884239599108696,0.08928239276728299,0.0884239599108696,0.0884239599108696,14604800
1981-03-23,0.09185845404863358,0.09271688685603087,0.09185845404863358,0.09185845404863358,22019200
1981-03-24,0.09142925590276718,0.09185846951321318,0.09142925590276718,0.09185846951321318,28156800
1981-03-25,0.08971162885427475,0.09057083561462104,0.08971162885427475,0.09057083561462104,7056000
1981-03-26,0.08799475431442261,0.08842397367495351,0.08799475431442261,0.08842397367495351,12275200
1981-03-27,0.0849902331829071,0.08541944676932597,0.0849902331829071,0.08541944676932597,12252800
1981-03-30,0.0849902331829071,0.08584866608676893,0.0849902331829071,0.0849902331829071,9900800
1981-03-31,0.08413180708885193,0.08499024006219713,0.08413180708885193,0.08499024006219713,15993600
1981-04-01,0.08327339589595795,0.08370261536040668,0.08327339589595795,0.08370261536040668,34070400
1981-04-02,0.09057081490755081,0.09100002847987974,0.09057081490755081,0.09057081490755081,31404800
1981-04-03,0.0910000279545784,0.09142924725545354,0.0910000279545784,0.0910000279545784,16486400
1981-04-06,0.08928240090608597,0.08971161450790703,0.08928240090608597,0.08971161450790703,22803200
1981-04-07,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.08885317347356442,10684800
1981-04-08,0.09271691739559174,0.093575350485744,0.09271691739559174,0.09271691739559174,21952000
1981-04-09,0.0944337397813797,0.09486295899291412,0.0944337397813797,0.0944337397813797,12499200
1981-04-10,0.09572138637304306,0.09615059982973626,0.09572138637304306,0.09572138637304306,33465600
1981-04-13,0.09572138637304306,0.09615059982973626,0.09572138637304306,0.09572138637304306,16060800
1981-04-14,0.09572138637304306,0.09615059982973626,0.09572138637304306,0.09572138637304306,6652800
1981-04-15,0.0910000279545784,0.09142924725545354,0.0910000279545784,0.09142924725545354,34048000
1981-04-16,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08627789529282723,23878400
1981-04-20,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.0884239599108696,35347200
1981-04-21,0.0944337397813797,0.09486295899291412,0.0944337397813797,0.0944337397813797,28537600
1981-04-22,0.09786749631166458,0.09829671563618433,0.09786749631166458,0.09786749631166458,18995200
1981-04-23,0.1004427969455719,0.10087201630261504,0.1004427969455719,0.1004427969455719,58016000
1981-04-24,0.09958436340093613,0.10044279059873036,0.09958436340093613,0.10044279059873036,35056000
1981-04-27,0.09872592985630035,0.09915514920846052,0.09872592985630035,0.09915514920846052,38528000
1981-04-28,0.09700903296470642,0.09743825217994954,0.09700903296470642,0.09743825217994954,32188800
1981-04-29,0.09572138637304306,0.09615059982973626,0.09572138637304306,0.09615059982973626,13641600
1981-04-30,0.09743829816579819,0.09829673700142326,0.09743829816579819,0.09743829816579819,12611200
1981-05-01,0.09743829816579819,0.09829673700142326,0.09743829816579819,0.09743829816579819,16553600
1981-05-04,0.09700903296470642,0.09743825217994954,0.09700903296470642,0.09743825217994954,14448000
1981-05-05,0.09657987207174301,0.09700908003319098,0.09657987207174301,0.09700908003319098,17539200
1981-05-06,0.0940045565366745,0.09443377015523936,0.0940045565366745,0.09443377015523936,18950400
1981-05-07,0.09529220312833786,0.0957214224779495,0.09529220312833786,0.09529220312833786,9363200
1981-05-08,0.09615067392587662,0.09657989344435958,0.09615067392587662,0.09615067392587662,7907200
1981-05-11,0.0940045565366745,0.09443377015523936,0.0940045565366745,0.09443377015523936,11939200
1981-05-12,0.0940045565366745,0.09529220312339359,0.0940045565366745,0.0940045565366745,4256000
1981-05-13,0.09357534348964691,0.09486299589411752,0.09357534348964691,0.09400456286814542,4905600
1981-05-14,0.09228771924972534,0.09314615248436749,0.09228771924972534,0.09314615248436749,4928000
1981-05-15,0.0944337397813797,0.09572139168496033,0.0944337397813797,0.0944337397813797,4905600
1981-05-18,0.09615067392587662,0.09700910150078901,0.09615067392587662,0.09615067392587662,4166400
1981-05-19,0.0944337397813797,0.09486295899291412,0.0944337397813797,0.09486295899291412,25424000
1981-05-20,0.09743829816579819,0.09829673700142326,0.09743829816579819,0.09743829816579819,13283200
1981-05-21,0.1030188649892807,0.10344808432718416,0.1030188649892807,0.1030188649892807,32211200
1981-05-22,0.10774026066064835,0.10859869947461927,0.10774026066064833,0.10774026066064833,31427200
1981-05-26,0.10731099545955658,0.10774020317548622,0.10731099545955658,0.10774020317548622,85344000
1981-05-27,0.11332006007432938,0.11374927941127706,0.11332006007432938,0.11332006007432938,149497600
1981-05-28,0.11332006007432938,0.11374927941127706,0.11332006007432938,0.11332006007432938,73987200
1981-05-29,0.11374929547309875,0.11417928282802385,0.11374929547309875,0.11374929547309875,59382400
1981-06-01,0.11374929547309875,0.11417928282802385,0.11374929547309875,0.11374929547309875,51251200
1981-06-02,0.10816947370767593,0.10859869308942491,0.10816947370767593,0.10859869308942491,40432000
1981-06-03,0.10816947370767593,0.109027901009124,0.10816947370767593,0.10816947370767593,39446400
1981-06-04,0.11031555384397507,0.11074476174301287,0.11031555384397508,0.11031555384397508,56067200
1981-06-05,0.10859867930412292,0.10902788716933921,0.10859867930412291,0.10902788716933921,57680000
1981-06-08,0.10473573207855225,0.10516495142137225,0.10473573207855225,0.10516495142137225,93497600
1981-06-09,0.10688180476427078,0.10731102405662651,0.10688180476427078,0.10688180476427078,119593600
1981-06-10,0.10816947370767593,0.10945712039087298,0.10816947370767593,0.10816947370767593,25222400
1981-06-11,0.1128908023238182,0.11332002151471468,0.1128908023238182,0.1128908023238182,38976000
1981-06-12,0.11160316318273544,0.11203238240043643,0.11160316318273544,0.11203238240043643,25804800
1981-06-15,0.11117389798164368,0.11160311702181246,0.11117389798164366,0.11160311702181246,143763200
1981-06-16,0.10902789235115051,0.10945711169881492,0.10902789235115051,0.10945711169881492,37251200
1981-06-17,0.10731099545955658,0.10774020317548622,0.10731099545955658,0.10774020317548622,27574400
1981-06-18,0.10688180476427078,0.10774023188693477,0.10688180476427078,0.10731102405662651,23049600
1981-06-19,0.10387727618217468,0.10430648394447353,0.10387727618217468,0.10430648394447353,27507200
1981-06-22,0.10001358389854431,0.10044279177142831,0.10001358389854431,0.10044279177142831,10841600
1981-06-23,0.10173045843839645,0.10258965367663003,0.10173045843839645,0.10173045843839645,15030400
1981-06-24,0.09915514290332794,0.10001358155306139,0.09915514290332794,0.10001358155306139,23027200
1981-06-25,0.10130123794078827,0.1017304573074967,0.10130123794078827,0.10130123794078827,24259200
1981-06-26,0.10001358389854431,0.10087201110636093,0.10001358389854431,0.10087201110636093,23788800
1981-06-29,0.09657987207174301,0.09743829945668994,0.09657987207174301,0.09743829945668994,10595200
1981-06-30,0.08928240090608597,0.08971161450790703,0.08928240090608597,0.08971161450790703,35907200
1981-07-01,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.08885317347356442,170464000
1981-07-02,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.0884239599108696,30284800
1981-07-06,0.08541945368051529,0.08627788665383193,0.08541945368051529,0.08627788665383193,16531200
1981-07-07,0.08627788722515106,0.08713632020415212,0.08627788722515106,0.08627788722515106,15836800
1981-07-08,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.08971162885427475,16620800
1981-07-09,0.08284411579370499,0.08327332918327236,0.08284411579370499,0.08327332918327236,32883200
1981-07-10,0.07640516012907028,0.0768343738499858,0.07640516012907028,0.0768343738499858,55171200
1981-07-13,0.07812278717756271,0.07855200658964566,0.07812278717756271,0.07812278717756271,45740800
1981-07-14,0.0815565213561058,0.08241495446825543,0.0815565213561058,0.0815565213561058,19779200
1981-07-15,0.08370257169008255,0.08413178519957075,0.08370257169008255,0.08370257169008255,10953600
1981-07-16,0.08584868162870407,0.0867071146879755,0.08584868162870407,0.08584868162870407,15232000
1981-07-17,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08885318785905838,19824000
1981-07-20,0.08284411579370499,0.08327332918327236,0.08284411579370499,0.08327332918327236,23654400
1981-07-21,0.08241493999958038,0.08284415934581467,0.08241493999958038,0.08284415934581467,31942400
1981-07-22,0.07769279927015305,0.078552006045766,0.07769279927015305,0.078552006045766,22668800
1981-07-23,0.07983958721160889,0.08026880626805623,0.07983958721160889,0.07983958721160889,34451200
1981-07-24,0.08241493999958038,0.08284415934581467,0.08241493999958038,0.08241493999958038,28851200
1981-07-27,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08584868162870407,17337600
1981-07-28,0.08284411579370499,0.08327332918327236,0.08284411579370499,0.08327332918327236,22848000
1981-07-29,0.0815565213561058,0.08198574077769336,0.0815565213561058,0.08198574077769336,15500800
1981-07-30,0.08456102013587952,0.08541945310339634,0.08456102013587952,0.08456102013587952,9900800
1981-07-31,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08584868162870407,10953600
1981-08-03,0.0849902331829071,0.08584866608676893,0.0849902331829071,0.08584866608676893,12432000
1981-08-04,0.08627788722515106,0.08670710658016387,0.08627788722515106,0.08627788722515106,31673600
1981-08-05,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08885318785905838,17494400
1981-08-06,0.08670706301927567,0.08713627642763075,0.08670706301927567,0.08713627642763075,10528000
1981-08-07,0.08670706301927567,0.08713627642763075,0.08670706301927567,0.08670706301927567,9206400
1981-08-10,0.08670706301927567,0.08670706301927567,0.08670706301927567,0.08670706301927567,0
1981-08-11,0.08413180708885193,0.08499024006219713,0.08413180708885193,0.08499024006219713,71456000
1981-08-12,0.08241493999958038,0.08284415934581467,0.08241493999958038,0.08284415934581467,26275200
1981-08-13,0.07983958721160889,0.08026880626805623,0.07983958721160889,0.08026880626805623,27484800
1981-08-14,0.07855197042226791,0.07941040312016365,0.07855197042226791,0.07941040312016365,24192000
1981-08-17,0.07597590237855911,0.07683433511869008,0.07597590237855911,0.07683433511869008,18905600
1981-08-18,0.07425903528928757,0.07511746801081841,0.07425903528928757,0.07511746801081841,17001600
1981-08-19,0.07340066134929657,0.07425909475828767,0.07340066134929657,0.07425909475828767,20675200
1981-08-20,0.07425903528928757,0.07468825451556442,0.07425903528928757,0.07425903528928757,17113600
1981-08-21,0.06910845637321472,0.069966889239855,0.06910845637321472,0.069966889239855,41910400
1981-08-24,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06524474055819415,23072000
1981-08-25,0.0665331482887268,0.06696236179534892,0.0665331482887268,0.0665331482887268,40700800
1981-08-26,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06567394033334986,33600000
1981-08-27,0.06567394733428955,0.06610393456488434,0.06567394733428955,0.06567394733428955,25916800
1981-08-28,0.06910845637321472,0.06953766994102294,0.06910845637321472,0.06910845637321472,38035200
1981-08-31,0.06910845637321472,0.06953766994102294,0.06910845637321472,0.06910845637321472,40947200
1981-09-01,0.07340066134929657,0.07382988091930585,0.07340066134929657,0.07340066134929657,37027200
1981-09-02,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07468827068805695,19376000
1981-09-03,0.07082534581422806,0.07168377896821608,0.07082534581422806,0.07168377896821608,37475200
1981-09-04,0.06996690481901169,0.07039611848239062,0.06996690481901169,0.07039611848239062,15254400
1981-09-08,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06825001412019197,25446400
1981-09-09,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06782079488039017,30531200
1981-09-10,0.06825002282857895,0.06867923639212337,0.06825002282857895,0.06825002282857895,34809600
1981-09-11,0.06739157438278198,0.06782078784704924,0.06739157438278198,0.06782078784704924,17539200
1981-09-14,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06567394033334986,27686400
1981-09-15,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06395710323667017,19510400
1981-09-16,0.06224020943045616,0.06266942865810993,0.06224020943045617,0.06266942865810993,19353600
1981-09-17,0.0605233758687973,0.06095259532258654,0.0605233758687973,0.06095259532258654,19376000
1981-09-18,0.0609525628387928,0.061381776332812964,0.060952562838792794,0.060952562838792794,26320000
1981-09-21,0.061381809413433075,0.061811028869796183,0.061381809413433075,0.061381809413433075,49033600
1981-09-22,0.05794808268547058,0.0583772964127914,0.05794808268547058,0.0583772964127914,47420800
1981-09-23,0.056660424917936325,0.057518858025980106,0.056660424917936325,0.057518858025980106,28201600
1981-09-24,0.056231219321489334,0.05666043307176534,0.056231219321489334,0.05666043307176534,18300800
1981-09-25,0.04893374815583229,0.049792181073847634,0.04893374815583229,0.049792181073847634,34608000
1981-09-28,0.04936296492815018,0.04979218428031034,0.04936296492815018,0.04936296492815018,91728000
1981-09-29,0.05193823575973511,0.05236745487977271,0.05193823575973511,0.05193823575973511,94684800
1981-09-30,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,49996800
1981-10-01,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,61129600
1981-10-02,0.056660424917936325,0.057089644337470935,0.056660424917936325,0.056660424917936325,45046400
1981-10-05,0.05837727710604668,0.05923571000781024,0.05837727710604668,0.05837727710604668,43097600
1981-10-06,0.05794808268547058,0.0583772964127914,0.05794808268547058,0.0583772964127914,28358400
1981-10-07,0.061381809413433075,0.062240242595133353,0.061381809413433075,0.061381809413433075,38841600
1981-10-08,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,31091200
1981-10-09,0.06395713239908218,0.06481556589540181,0.06395713239908218,0.06395713239908218,54521600
1981-10-12,0.06610393524169922,0.06653315451954063,0.06610393524169922,0.06610393524169922,27350400
1981-10-13,0.06610393524169922,0.0669623680663585,0.06610393524169922,0.06610393524169922,44195200
1981-10-14,0.06224020943045616,0.06266942865810993,0.06224020943045617,0.06266942865810993,30979200
1981-10-15,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,29433600
1981-10-16,0.06266944855451584,0.06309866218741422,0.06266944855451584,0.06309866218741422,36467200
1981-10-19,0.06395713239908218,0.06438635201275603,0.06395713239908218,0.06395713239908218,20585600
1981-10-20,0.06739157438278198,0.06782078784704924,0.06739157438278198,0.06739157438278198,35728000
1981-10-21,0.06739157438278198,0.06782078784704924,0.06739157438278198,0.06739157438278198,76899200
1981-10-22,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.0673915955671291,32278400
1981-10-23,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06567394033334986,27910400
1981-10-26,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,27283200
1981-10-27,0.0665331482887268,0.06739158103299404,0.0665331482887268,0.0665331482887268,85590400
1981-10-28,0.06867925822734833,0.06910847765837842,0.06867925822734833,0.06867925822734833,44172800
1981-10-29,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06825001412019197,30486400
1981-10-30,0.06867925822734833,0.06910847765837842,0.06867925822734833,0.06867925822734833,52729600
1981-11-02,0.06867925822734833,0.06910847765837842,0.06867925822734833,0.06867925822734833,36915200
1981-11-03,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06825001412019197,28380800
1981-11-04,0.06610393524169922,0.06653315451954063,0.06610393524169922,0.06653315451954063,23811200
1981-11-05,0.061381809413433075,0.061811028869796183,0.061381809413433075,0.061811028869796183,23363200
1981-11-06,0.06181102246046066,0.06224023614129162,0.06181102246046066,0.06181102246046066,24595200
1981-11-09,0.06266944855451584,0.06309866218741422,0.06266944855451584,0.06266944855451584,20384000
1981-11-10,0.06309866160154343,0.06352788096148121,0.06309866160154343,0.06309866160154343,16755200
1981-11-11,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,27440000
1981-11-12,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.06696237623691559,39916800
1981-11-13,0.06224020943045616,0.06266942865810993,0.06224020943045617,0.06266942865810993,21011200
1981-11-16,0.061381809413433075,0.061811028869796183,0.061381809413433075,0.061811028869796183,22556800
1981-11-17,0.06266944855451584,0.06309866218741422,0.06266944855451584,0.06266944855451584,35414400
1981-11-18,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,29142400
1981-11-19,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,40006400
1981-11-20,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,38102400
1981-11-23,0.06224020943045616,0.06309864215474081,0.06224020943045617,0.06309864215474081,22960000
1981-11-24,0.06181102246046066,0.06224023614129162,0.06181102246046066,0.06224023614129162,22153600
1981-11-25,0.06309866160154343,0.06352788096148121,0.06309866160154343,0.06309866160154343,52550400
1981-11-27,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,37251200
1981-11-30,0.06395713239908218,0.06438635201275603,0.06395713239908218,0.06438635201275603,23968000
1981-12-01,0.06395713239908218,0.06438635201275603,0.06395713239908218,0.06395713239908218,23385600
1981-12-02,0.06438633054494858,0.06481554428448515,0.06438633054494858,0.06438633054494858,37564800
1981-12-03,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06395710323667017,20428800
1981-12-04,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,137155200
1981-12-07,0.06567394733428955,0.06610393456488434,0.06567394733428955,0.06567394733428955,59292800
1981-12-08,0.06438633054494858,0.06524476375504785,0.06438633054494858,0.06524476375504785,50624000
1981-12-09,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,34272000
1981-12-10,0.06481552124023438,0.06524474055819415,0.06481552124023438,0.06481552124023438,37408000
1981-12-11,0.06438633054494858,0.06524476375504785,0.06438633054494858,0.06481554428448515,76092800
1981-12-14,0.06224020943045616,0.06309864215474081,0.06224020943045617,0.06309864215474081,25244800
1981-12-15,0.06395713239908218,0.06438635201275603,0.06395713239908218,0.06395713239908218,31315200
1981-12-16,0.06696237623691559,0.0673915955671291,0.06696237623691559,0.06696237623691559,65452800
1981-12-17,0.07254217565059662,0.0729713949112169,0.07254217565059662,0.07254217565059662,51452800
1981-12-18,0.07855197042226791,0.07898118390570442,0.07855197042226791,0.07855197042226791,71724800
1981-12-21,0.07511749863624573,0.07554671803751546,0.07511749863624573,0.07554671803751546,56403200
1981-12-22,0.07640516012907028,0.0768343738499858,0.07640516012907028,0.07640516012907028,53827200
1981-12-23,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07511748427624994,28896000
1981-12-24,0.07511749863624573,0.07554671803751546,0.07511749863624573,0.07511749863624573,28918400
1981-12-28,0.07168376445770264,0.07254219170689864,0.07168376445770264,0.07254219170689864,36579200
1981-12-29,0.0729714035987854,0.0738298364912029,0.0729714035987854,0.0729714035987854,24236800
1981-12-30,0.07597590237855911,0.07640512161413608,0.07597590237855911,0.07597590237855911,32188800
1981-12-31,0.07597590237855911,0.07640512161413608,0.07597590237855911,0.07597590237855911,54656000
1982-01-04,0.07554670423269272,0.07597591782450606,0.07554670423269272,0.07597591782450606,71254400
1982-01-05,0.07168376445770264,0.07254219170689864,0.07168376445770264,0.07254219170689864,35840000
1982-01-06,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.0712545595257092,66080000
1982-01-07,0.06524472683668137,0.06610392751810737,0.06524472683668137,0.06610392751810737,70044800
1982-01-08,0.06825002282857895,0.06867923639212337,0.06825002282857895,0.06825002282857895,56604800
1982-01-11,0.06395713239908218,0.06438635201275603,0.06395713239908218,0.06438635201275603,33331200
1982-01-12,0.06181102246046066,0.06224023614129162,0.06181102246046066,0.06224023614129162,59920000
1982-01-13,0.061381809413433075,0.061811028869796183,0.061381809413433075,0.061811028869796183,41753600
1982-01-14,0.06438633054494858,0.06481554428448515,0.06438633054494858,0.06438633054494858,25715200
1982-01-15,0.06867925822734833,0.06953769135838293,0.06867925822734833,0.06867925822734833,46704000
1982-01-18,0.06996690481901169,0.07082533787679467,0.06996690481901169,0.06996690481901169,28000000
1982-01-19,0.06825002282857895,0.06910845568669155,0.06825002282857895,0.06910845568669155,55507200
1982-01-20,0.06953766942024231,0.06996688871585986,0.06953766942024231,0.06953766942024231,25827200
1982-01-21,0.07082534581422806,0.0712545595257092,0.07082534581422806,0.07082534581422806,33331200
1982-01-22,0.07125454396009445,0.07168376330883801,0.07125454396009445,0.07125454396009445,24259200
1982-01-25,0.06910845637321472,0.06953766994102294,0.06910845637321472,0.06953766994102294,44710400
1982-01-26,0.0665331482887268,0.06739158103299404,0.0665331482887268,0.06739158103299404,21212800
1982-01-27,0.06696237623691559,0.06782080916631839,0.06696237623691559,0.06696237623691559,31360000
1982-01-28,0.06910845637321472,0.06953766994102294,0.06910845637321472,0.06910845637321472,39603200
1982-01-29,0.06996690481901169,0.07039611848239062,0.06996690481901169,0.06996690481901169,53155200
1982-02-01,0.06910845637321472,0.069966889239855,0.06910845637321472,0.069966889239855,38528000
1982-02-02,0.06953766942024231,0.07039610228045362,0.06953766942024231,0.06953766942024231,54275200
1982-02-03,0.06953766942024231,0.06996688871585986,0.06953766942024231,0.06953766942024231,31472000
1982-02-04,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06825001412019197,22041600
1982-02-05,0.06782079488039017,0.06825001412019197,0.06782079488039017,0.06782079488039017,40297600
1982-02-08,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06395710323667017,31696000
1982-02-09,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,57904000
1982-02-10,0.06438633054494858,0.06481554428448515,0.06438633054494858,0.06438633054494858,38796800
1982-02-11,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06395710323667017,24528000
1982-02-12,0.06438633054494858,0.06481554428448515,0.06438633054494858,0.06438633054494858,19644800
