Adj Close,Close,High,Low,Open,Volume,MACD_Line,Signal_Line,RSI,BB_Lower,BB_Middle,BB_Upper,ADX,direction
0.0743406862020492,0.0965399965643882,0.0976559966802597,0.0965399965643882,0.0976559966802597,29859200.0,-0.004676730845649332,-0.003919953187075621,28.266354321851125,0.07714063565171854,0.08682403452694411,0.09650743340216968,22.608015436316798,1.0
0.1078587248921394,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200.0,0.002076869170172649,0.0011785110980950724,70.65584195672695,0.08990272616796793,0.09672908298671241,0.1035554398054569,14.5137750154118,0.0
0.1134446710348129,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,149497600.0,0.0035592338510997967,0.0018910434984497262,75.15894304095524,0.0871009406483766,0.09797525778412815,0.10884957491987969,18.932616014838466,0.0
0.1134446710348129,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,73987200.0,0.00422638543203345,0.002358111885166471,75.15894304095522,0.08612493614762678,0.09885615967214104,0.11158738319665529,21.268193477658105,0.0
0.1138743460178375,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400.0,0.004735194670077075,0.002833528442148592,75.52914360954534,0.08538333270118532,0.0996726050972938,0.11396187749340227,23.487065353809157,0.0
0.1138743460178375,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200.0,0.005079872054070497,0.0032827971645329732,75.52914360954533,0.08496648972433063,0.10048905052244658,0.11601161132056254,25.5472869360678,0.0
0.0893805623054504,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,35907200.0,-0.002030899237564762,6.407973443144148e-05,29.999528744468392,0.09348874309484546,0.10500096753239627,0.11651319196994707,19.818591743338455,1.0
0.0885212123394012,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1155129969120025,170464000.0,-0.00284447154694914,-0.0005176305218446748,29.24116984832477,0.0905672028481137,0.10401260890066619,0.11745801495321867,21.34922768396751,1.0
0.0885212123394012,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,30284800.0,-0.003449470119293599,-0.0011039984413344598,29.24116984832477,0.08822946760862946,0.1029168281704187,0.11760418873220793,22.77051249047325,1.0
0.0855133682489395,0.1110489964485168,0.1121649965643882,0.1110489964485168,0.1121649965643882,16531200.0,-0.004124103627699535,-0.0017080194786074751,26.51981333930523,0.08550300268529158,0.10175659395754333,0.11801018522979508,24.480182253781916,1.0
0.0863727256655693,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,15836800.0,-0.0045371115839251686,-0.002273837899671014,28.565329587053576,0.08333461294374503,0.10083268545567985,0.11833075796761466,25.77647284771434,1.0
0.0829352363944053,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,32883200.0,-0.005029690454105881,-0.0031867574036107188,29.42759049329578,0.07979199088555931,0.09870557412505146,0.1176191573645436,27.192713907464537,1.0
0.0764891505241394,0.0993300005793571,0.0998879969120025,0.0993300005793571,0.0998879969120025,55171200.0,-0.005874348611402833,-0.003724275645169142,24.745036797549705,0.07682574498279589,0.0968792829662561,0.11693282094971631,28.946047043521617,1.0
0.0782086551189422,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,45740800.0,-0.0063320052215355,-0.004245821560442413,28.034639900545024,0.07479400035896776,0.09520342126488682,0.11561284217080588,30.09662137590779,1.0
0.0691844299435615,0.0898440033197403,0.0909600034356117,0.0898440033197403,0.0909600034356117,41910400.0,-0.00400361438928469,-0.0028876715122324722,27.62425302788347,0.07083179584113716,0.0817319173365831,0.09263203883202903,23.706705007986816,1.0
0.0648867860436439,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0848210006952285,23072000.0,-0.004715647317839883,-0.0032532666733539545,23.96172468578672,0.06773368319673145,0.08067910261452194,0.09362452203231242,25.958113738060053,1.0
0.0666063204407692,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800.0,-0.005082597468728231,-0.0036191328324288096,28.07094950054544,0.06559702817188619,0.07986265681684013,0.09412828546179407,27.437789575670852,1.0
0.0653164610266685,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0853789970278739,33600000.0,-0.0054150674550935,-0.003978319756961748,26.89674545947536,0.06347299740165958,0.07904617115855213,0.09461934491544467,28.974088210991827,1.0
0.0657461881637573,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,25916800.0,-0.005579559240254703,-0.004298567653620339,27.97765367827713,0.06172894273319626,0.07810078188776966,0.09447262104234305,30.240168388170932,1.0
0.0605899021029472,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0792410001158714,19376000.0,-0.0041675930400245365,-0.0038606034118364523,28.11440113622694,0.06049449120344683,0.06785213686525818,0.07520978252706952,29.473510850204075,1.0
0.0610196106135845,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,26320000.0,-0.004277833707160325,-0.0039440494709012276,29.425029963760927,0.059886982618434614,0.06718608308583493,0.07448518355323525,30.382240248774472,1.0
0.0580117627978324,0.0753350034356117,0.0758929997682571,0.0753350034356117,0.0758929997682571,47420800.0,-0.0045092291375735255,-0.004111026110629861,26.403684245842825,0.05792902281457875,0.0664555743336677,0.07498212585275664,32.24904021984933,1.0
0.0567226968705654,0.0736609995365142,0.0747769996523857,0.0736609995365142,0.0747769996523857,28201600.0,-0.004739345230545242,-0.004236689934612937,24.96889210877613,0.056439499618497105,0.0659613931551575,0.0754832866918179,33.584478438381915,1.0
