Adj Close,Close,High,Low,Open,Volume,MACD_Line,Signal_Line,RSI,BB_Lower,BB_Middle,BB_Upper,ADX,future_price,direction
0.1130149737000465,0.1467629969120025,0.1478790044784546,0.1467629969120025,0.1467629969120025,35548800.0,0.0018514177260986753,0.0019986010231839513,57.17261302922496,0.1004322840642632,0.11204839460551734,0.12366450514677148,9.309828672942938,0.1462049931287765,0
0.1125852242112159,0.1462049931287765,0.1473210006952285,0.1462049931287765,0.1467629969120025,11222400.0,0.0019301960847467187,0.001984920035496505,56.49306439483935,0.10047398322124865,0.11209136135876174,0.12370873949627484,9.898616055968937,0.1439729928970337,0
0.1108665093779563,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,24640000.0,0.0018328150276468724,0.0019544990339265783,53.741887246918125,0.10084519802729638,0.11153272576630109,0.1222202535053058,9.843360873376824,0.1428570002317428,0
0.110007107257843,0.1428570002317428,0.1439729928970337,0.1428570002317428,0.1439729928970337,23699200.0,0.0016670762522160432,0.0018970144775844714,52.36856832958417,0.10173986846328406,0.11084518469870083,0.1199505009341176,9.522146216756095,0.1383929997682571,0
0.1065696477890014,0.1383929997682571,0.1389510035514831,0.1383929997682571,0.1389510035514831,28156800.0,0.001244012624353072,0.0017664141069381916,47.1757497633585,0.10207822161148686,0.11013616062700744,0.11819409964252803,8.963526786678665,0.1333709955215454,0
0.1027024537324905,0.1333709955215454,0.1339289993047714,0.1333709955215454,0.1339289993047714,43904000.0,0.0005898816222390107,0.0015311076099983555,42.116066681680735,0.10143397911506216,0.10940565392374987,0.11737732873243759,9.432075091180016,0.1261159926652908,0
0.0971156954765319,0.1261159926652908,0.1272320002317428,0.1261159926652908,0.1272320002317428,46188800.0,-0.00037500380008909096,0.0011498853279808662,36.09349427254249,0.09983274532902543,0.10833135470747943,0.11682996408593342,10.968785131204035,0.1188620030879974,0
0.0915297865867614,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1194199994206428,23766400.0,-0.0015722941842869348,0.0006054494255273061,31.277510106752032,0.09657806060653237,0.10710666775703426,0.11763527490753614,13.217242737090121,0.1233260035514831,1
0.0949672982096672,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,19152000.0,-0.002218206872252451,4.071816597135463e-05,36.860800349225386,0.0946940785175814,0.10631170719861979,0.11792933587965819,14.25452931729087,0.1277900040149688,1
0.0984047576785087,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,27865600.0,-0.0024247718197565743,-0.0004523798311742312,41.940550228446355,0.09380599266600476,0.10592494606971736,0.11804389947342997,14.315076304520717,0.1277900040149688,0
0.0984047576785087,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,7929600.0,-0.0025589777265503377,-0.0008736994102494526,41.940550228446355,0.09311086099603336,0.1056456092745065,0.11818035755297965,14.264682966909342,0.1283479928970337,1
0.0988344922661781,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600.0,-0.0026006818433803452,-0.0012190958968756312,42.60999020828932,0.09237456216962345,0.10510846115648739,0.11784236014335134,14.219279505110565,0.1216519996523857,0
0.0936782136559486,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1227679997682571,16755200.0,-0.003015045677685624,-0.0015782858530376297,37.084709352191716,0.0908134083515452,0.10435646921396251,0.11789953007637982,15.106045821928753,0.1216519996523857,0
0.0936782136559486,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,18345600.0,-0.0033053302125095885,-0.0019236947249320216,37.08470935219171,0.08948272609618256,0.103797835111618,0.11811294412705343,15.908903065638754,0.117746002972126,0
0.0906704291701316,0.117746002972126,0.1183039993047714,0.117746002972126,0.1183039993047714,13843200.0,-0.0037350307590321707,-0.002285961931752052,34.09383299497352,0.0876785706209162,0.10306732691824431,0.11845608321557242,17.128912745690027,0.1166289970278739,0
0.0898102596402168,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1171879991889,14560000.0,-0.0040977437906424274,-0.002648318303530127,33.267517314012395,0.0859058879893008,0.10218638926744457,0.11846689054558834,18.372439583724248,0.1138390004634857,0
0.087661787867546,0.1138390004634857,0.1149550005793571,0.1138390004634857,0.1149550005793571,11155200.0,-0.004506610793961627,-0.0030199768016164275,31.2314479663722,0.0839254001709953,0.1012409962713718,0.1185565923717483,19.833382718102026,0.1166289970278739,1
0.0898102596402168,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,12275200.0,-0.004604202740121577,-0.003336821989317457,35.48376717381185,0.08296783212660369,0.1000807605683803,0.11719368901015692,20.62562674859604,0.1216519996523857,1
0.0936782136559486,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,19241600.0,-0.004319639383406501,-0.003533385468135266,42.390411402123476,0.08253809590112632,0.09928579851984973,0.11603350113857314,20.140855059149796,0.1143969967961311,0
0.0880915001034736,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1149550005793571,22310400.0,-0.0044931279840875055,-0.0037253339713257142,36.33930861026475,0.0817025245072733,0.098104079067707,0.1145056336281407,20.64704631992677,0.1082589998841285,0
0.0833649411797523,0.1082589998841285,0.1088170036673545,0.1082589998841285,0.1088170036673545,24371200.0,-0.004954895799230308,-0.003971246336906633,32.15700252176726,0.0805218498321015,0.09662157744169231,0.11272130505128311,21.76337917210819,0.1099329963326454,1
